2017-03-22,35.220001,35.459999,35.00,35.369999,18704600,35.369999
2017-03-21,35.59,35.599998,35.00,35.040001,22513700,35.040001
2017-03-20,35.369999,35.630001,35.259998,35.43,16686200,35.43
'
